Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
JKI,iShares Morningstar Mid-Cap ETF,152.299,403592350,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jki
ACWX,iShares MSCI ACWI ex US Index Fund,49.43,2975686000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acwx
ACWI,iShares MSCI ACWI Index Fund,70.59,7990788000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acwi
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,75.91,4524236000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aaxj
EWZS,iShares MSCI Brazil Small-Cap ETF,15.65,77467500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ewzs
MCHI,iShares MSCI China ETF,65.83,2659532000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mchi
ESGD,iShares MSCI EAFE ESG Optimized ETF,67.54,128326000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgd
SCZ,iShares MSCI EAFE Small-Cap ETF,63.17,9841886000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scz
ESGE,iShares MSCI EM ESG Optimized ETF,71.56,110918000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esge
EEMA,iShares MSCI Emerging Markets Asia Index Fund,73.6,570400000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eema
EMXC,iShares MSCI Emerging Markets ex China ETF,52.56,10512000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emxc
EUFN,iShares MSCI Europe Financials Sector Index Fund,22.93,1974273000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eufn
IEUS,iShares MSCI Europe Small-Cap ETF,56.57,178195500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ieus
RING,iShares MSCI Global Gold Miners ETF,17.86,353628000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ring
MPCT,iShares MSCI Global Impact ETF,58.3,26235000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpct
ENZL,iShares MSCI New Zealand Capped ETF,45.6,164160000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enzl
QAT,iShares MSCI Qatar Capped ETF,15.02,54823000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qat
TUR,iShares MSCI Turkey ETF,41.19,385126500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tur
UAE,iShares MSCI UAE Capped ETF,17.755,44387500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/uae
ESGU,iShares MSCI USA ESG Optimized ETF,56.74,14185000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgu
IBB,iShares Nasdaq Biotechnology Index Fund,316.88,9664840000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ibb
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,175.98,1390242000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/soxx
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,25.68,2568000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amca
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,33.53,46942000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emif
ICLN,iShares S&P Global Clean Energy Index Fund,9.2524,123056920,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icln
WOOD,iShares S&P Global Timber & Forestry Index Fund,70.42,354916800,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wood
INDY,iShares S&P India Nifty 50 Index Fund,36.54,1191204000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/indy
IJT,iShares S&P Small-Cap 600 Growth ETF,164.12,4759480000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ijt
DVY,iShares Select Dividend ETF,94.78,17107790000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dvy
SHV,iShares Short Treasury Bond ETF,110.28,6550632000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shv
CRED,iShares U.S. Credit Bond ETF,111.95,1600885000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cred
PFF,iShares U.S. Preferred Stock ETF,38.29,18078623500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pff
ISRL,"Isramco, Inc.",113.6,308729697.6,n/a,1983,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/isrl
ITI,"Iteris, Inc.",6.76,220147579.6,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/iti
ITRI,"Itron, Inc.",69.375,2684859675,n/a,1993,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/itri
ITRN,Ituran Location and Control Ltd.,35.25,827508942.8,n/a,2005,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/itrn
ITUS,ITUS Corporation,2.39,36615586.31,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/itus
IVENC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivenc
IVFGC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivfgc
IVFVC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivfvc
IXYS,IXYS Corporation,23.25,758192032.5,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ixys
IZEA,IZEA Inc.,3.29,18773240.08,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/izea
JJSF,J & J Snack Foods Corp.,131.38,2461881604,n/a,1986,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf
MAYS,"J. W. Mays, Inc.",39.95,80530411,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/mays
JBHT,"J.B. Hunt Transport Services, Inc.",107.2,11765403144,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht
JCOM,"j2 Global, Inc.",75.81,3664367398,n/a,1999,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcom
JASO,"JA Solar Holdings, Co., Ltd.",7.64,307786583.3,40286202,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/jaso
JKHY,"Jack Henry & Associates, Inc.",111.61,8619230915,n/a,1985,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy
JACK,Jack In The Box Inc.,102.69,3021599440,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack
JXSB,Jacksonville Bancorp Inc.,30.55,55383209.05,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jxsb
JAGX,"Jaguar Health, Inc.",0.1781,15842111.66,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jagx
JAKK,"JAKKS Pacific, Inc.",2.7,72866061,n/a,1996,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jakk
JMBA,"Jamba, Inc.",8.31,127390746,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba
JRVR,"James River Group Holdings, Ltd.",41.19,1215848274,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/jrvr
SGQI,Janus Henderson SG Global Quality Income ETF,28.279,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgqi
JSML,Janus Henderson Small Cap Growth Alpha ETF,35.7,7211400,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsml
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,36.75,12936000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsmd
JASN,"Jason Industries, Inc.",1.99,51673098.19,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn
JASNW,"Jason Industries, Inc.",0.0251,0,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasnw
JAZZ,Jazz Pharmaceuticals plc,137.78,8275750602,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz
JD,"JD.com, Inc.",38.43,35276999198,917954702,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd
JSYN,Jensyn Acquistion Corp.,10.32,53349240,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsyn
JSYNR,Jensyn Acquistion Corp.,0.2876,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynr
JSYNU,Jensyn Acquistion Corp.,10.75,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynu
JSYNW,Jensyn Acquistion Corp.,0.2,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynw
JBLU,JetBlue Airways Corporation,19.2,6156421402,n/a,2002,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu
JTPY,JetPay Corporation,2.15,33698098.1,n/a,2011,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy
JCTCF,Jewett-Cameron Trading Company,15.25,34245918.5,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf
WYIG,JM Global Holding Company,9.98,55881892.24,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyig
WYIGU,JM Global Holding Company,10.3399,57897111.98,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyigu
WYIGW,JM Global Holding Company,0.4478,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyigw
JMU,JMU Limited,1.01,17584626.21,17410521,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/jmu
JBSS,"John B. Sanfilippo & Son, Inc.",58,655249722,n/a,1991,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss
JOUT,Johnson Outdoors Inc.,72.92,728922831.1,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout
JNCE,"Jounce Therapeutics, Inc.",15.04,484200963.5,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/jnce
JNP,"Juniper Pharmaceuticals, Inc.",4.65,50425125.45,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnp
JUNO,"Juno Therapeutics, Inc.",58.465,7092826410,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno
KTWO,"K2M Group Holdings, Inc.",18.93,819651451.9,n/a,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ktwo
KALU,Kaiser Aluminum Corporation,97.94,1655557291,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/kalu
KALA,"Kala Pharmaceuticals, Inc.",16.34,395869997,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kala
KALV,"KalVista Pharmaceuticals, Inc.",13.14,141696911.3,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kalv
KMDA,Kamada Ltd.,4.7,189197278,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmda
KNDI,"Kandi Technologies Group, Inc.",6.85,328947535.3,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/kndi
KPTI,Karyopharm Therapeutics Inc.,11.28,531726352.1,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kpti
KAAC,Kayne Anderson Acquisition Corp.,9.72,458445160.8,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kaac
KAACU,Kayne Anderson Acquisition Corp.,10,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kaacu
KAACW,Kayne Anderson Acquisition Corp.,0.83,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kaacw
KBLM,KBL Merger Corp. IV,9.71,144460525,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kblm
KBLMR,KBL Merger Corp. IV,0.3,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kblmr
KBLMU,KBL Merger Corp. IV,10.15,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kblmu
KBLMW,KBL Merger Corp. IV,0.2,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kblmw
KBSF,KBS Fashion Group Limited,2.2482,3983846.371,n/a,2013,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kbsf
KCAP,"KCAP Financial, Inc.",3.35,124569796.9,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/kcap
KCAPL,"KCAP Financial, Inc.",25.22,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kcapl
KRNY,Kearny Financial,14.825,1208949100,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/krny
KELYA,"Kelly Services, Inc.",26.4,1011351977,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",28,1072646036,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelyb
KMPH,"KemPharm, Inc.",3.8,55698234,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmph
KFFB,Kentucky First Federal Bancorp,9.631,81280968.97,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffb
KERX,"Keryx Biopharmaceuticals, Inc.",6.37,756438971.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kerx
KEQU,Kewaunee Scientific Corporation,28.45,77208093.65,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kequ
KTEC,"Key Technology, Inc.",16.83,109174998.2,n/a,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ktec
KTCC,Key Tronic Corporation,7.48,80482406.4,n/a,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ktcc
KFRC,"Kforce, Inc.",23.3,622751682,n/a,1995,Technology,Professional Services,http://www.nasdaq.com/symbol/kfrc
KE,"Kimball Electronics, Inc.",19.4,521686253.6,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/ke
KBAL,"Kimball International, Inc.",17.99,674348151.9,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/kbal
KIN,"Kindred Biosciences, Inc.",7.25,204100644.3,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kin
KGJI,Kingold Jewelry Inc.,2.25,148542450.8,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/kgji
KINS,"Kingstone Companies, Inc",15.15,161051953.8,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kins
KONE,Kingtone Wirelessinfo Solution Holding Ltd,3.17,2264568.75,714375,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/kone
KNSL,"Kinsale Capital Group, Inc.",45.15,946737121.1,n/a,2016,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/knsl
KIRK,"Kirkland&#39;s, Inc.",11.83,189412129.3,n/a,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/kirk
KTOV,Kitov Pharmaceuticals Holdings Ltd.,2.34,15070727.88,6440482,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktov
KTOVW,Kitov Pharmaceuticals Holdings Ltd.,0.768,0,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktovw
KLAC,KLA-Tencor Corporation,106.3,16658050089,n/a,1980,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/klac
KLXI,KLX Inc.,54.96,2826241825,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/klxi
KONA,"Kona Grill, Inc.",2.9,29295878.3,n/a,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/kona
KOPN,Kopin Corporation,3.45,259290142.4,n/a,1992,Technology,Semiconductors,http://www.nasdaq.com/symbol/kopn
KRNT,Kornit Digital Ltd.,15.6,526266592.8,n/a,2015,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/krnt
KOSS,Koss Corporation,1.56,11517021.36,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/koss
KWEB,KraneShares CSI China Internet ETF,57.41,195194000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kweb
KTOS,"Kratos Defense & Security Solutions, Inc.",10.985,1133567899,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ktos
KRYS,"Krystal Biotech, Inc.",9.725,93780577.08,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/krys
KLIC,"Kulicke and Soffa Industries, Inc.",22.78,1619609023,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/klic
KURA,"Kura Oncology, Inc.",14.875,317948796.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kura
KVHI,"KVH Industries, Inc.",11.025,188397471.2,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/kvhi
FSTR,L.B. Foster Company,24.8,256490180.8,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/fstr
LJPC,La Jolla Pharmaceutical Company,35.04,775969314.7,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ljpc
LSBK,"Lake Shore Bancorp, Inc.",15.8,96416687.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbk
LBAI,"Lakeland Bancorp, Inc.",20.5,970730637,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lbai
LKFN,Lakeland Financial Corporation,48.5,1213794417,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lkfn
LAKE,"Lakeland Industries, Inc.",14.45,116068888.1,n/a,1986,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/lake
LRCX,Lam Research Corporation,207.07,33534209573,n/a,1984,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lrcx
LAMR,Lamar Advertising Company,69.97,6859418969,n/a,1996,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lamr
LANC,Lancaster Colony Corporation,126.87,3481641520,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lanc
LCA,"Landcadia Holdings, Inc.",10.015,312968750,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/lca
LCAHU,"Landcadia Holdings, Inc.",10.68,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/lcahu
LCAHW,"Landcadia Holdings, Inc.",0.71,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/lcahw
LNDC,Landec Corporation,13.1,360337927.2,n/a,1996,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lndc
LARK,Landmark Bancorp Inc.,29.61,114702655.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lark
LMRK,Landmark Infrastructure Partners LP,17.39,397964446.1,n/a,2014,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrk
LMRKO,Landmark Infrastructure Partners LP,25.2615,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrko
LMRKP,Landmark Infrastructure Partners LP,25.748,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrkp
LE,"Lands&#39; End, Inc.",11.25,361068986.3,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/le
LSTR,"Landstar System, Inc.",99.6,4179793381,n/a,1993,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/lstr
LNTH,"Lantheus Holdings, Inc.",22.3,832921747.3,n/a,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/lnth
LTRX,"Lantronix, Inc.",1.82,32711942.9,n/a,2000,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx
RNLC,Large Cap US Equity Select ETF,20.845,8338041.69,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnlc
LSCC,Lattice Semiconductor Corporation,5.9,725532717.3,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc
LAUR,"Laureate Education, Inc.",13.25,2481331753,n/a,2017,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/laur
LAWS,"Lawson Products, Inc.",24.65,219089890.2,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws
LAYN,Layne Christensen Company,13.38,266020517.8,n/a,1992,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn
LCNB,LCNB Corporation,21.55,215898825.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb
LBIX,Leading Brands Inc,1.931,5411457.572,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix
LPTX,"LEAP THERAPEUTICS, INC.",5.46,51301723.2,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lptx
LGCY,Legacy Reserves LP,1.61,117337218.6,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy
LGCYO,Legacy Reserves LP,5.276,36932000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyo
LGCYP,Legacy Reserves LP,5.27,10540000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyp
LTXB,"LegacyTexas Financial Group, Inc.",40.17,1929769170,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ltxb
DDBI,Legg Mason Developed EX-US Diversified Core ETF,29.4526,5890520,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddbi
EDBI,Legg Mason Emerging Markets Diversified Core ETF,32.6389,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edbi
INFR,Legg Mason Global Infrastructure ETF,29.6899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/infr
LVHD,Legg Mason Low Volatility High Dividend ETF,30.54,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvhd
SQLV,Legg Mason Small-Cap Quality Value ETF,25.93,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sqlv
UDBI,Legg Mason US Diversified Core ETF,31.16,3240640,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/udbi
LMAT,"LeMaitre Vascular, Inc.",32.01,608925141.7,n/a,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat
TREE,"LendingTree, Inc.",273.25,3270474054,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
LXRX,"Lexicon Pharmaceuticals, Inc.",9.99,1054758745,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx
LGIH,"LGI Homes, Inc.",60.11,1299308847,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih
LHCG,LHC Group,71.825,1313100412,n/a,2005,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg
LLIT,Lianluo Smart Limited,1.4,24237620.4,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/llit
LBRDA,Liberty Broadband Corporation,86.495,15727485319,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrda
LBRDK,Liberty Broadband Corporation,87.37,15886587576,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrdk
